"Step","08-04_15-17-40_CO3D_NeMo_Rec_local - train/loss","08-04_15-17-40_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_15-17-40_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_14-02-10_CO3D_NeMo_Rec_local - train/loss","08-04_14-02-10_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_14-02-10_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_12-41-29_CO3D_NeMo_Rec_local - train/loss","08-04_12-41-29_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_12-41-29_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_12-10-50_CO3D_NeMo_Rec_local - train/loss","08-04_12-10-50_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_12-10-50_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_11-24-50_CO3D_NeMo_Rec_local - train/loss","08-04_11-24-50_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_11-24-50_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_10-53-57_CO3D_NeMo_Rec_local - train/loss","08-04_10-53-57_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_10-53-57_CO3D_NeMo_Rec_local - train/loss__MAX","08-03_23-34-45_CO3D_NeMo_Rec_local - train/loss","08-03_23-34-45_CO3D_NeMo_Rec_local - train/loss__MIN","08-03_23-34-45_CO3D_NeMo_Rec_local - train/loss__MAX"
"58","1.7660704851150513","1.7660704851150513","1.7660704851150513","1.8360930681228638","1.8360930681228638","1.8360930681228638","3.2797634601593018","3.2797634601593018","3.2797634601593018","-0.45195525884628296","-0.45195525884628296","-0.45195525884628296","1.754037857055664","1.754037857055664","1.754037857055664","-0.4935395419597626","-0.4935395419597626","-0.4935395419597626","-0.5228773355484009","-0.5228773355484009","-0.5228773355484009"
"59","1.9475343227386475","1.9475343227386475","1.9475343227386475","1.9500675201416016","1.9500675201416016","1.9500675201416016","3.608098030090332","3.608098030090332","3.608098030090332","-0.5896580219268799","-0.5896580219268799","-0.5896580219268799","1.9822901487350464","1.9822901487350464","1.9822901487350464","-0.6210914254188538","-0.6210914254188538","-0.6210914254188538","-0.6711393594741821","-0.6711393594741821","-0.6711393594741821"
"60","1.9654030799865723","1.9654030799865723","1.9654030799865723","2.0745351314544678","2.0745351314544678","2.0745351314544678","3.171175956726074","3.171175956726074","3.171175956726074","-0.5733146667480469","-0.5733146667480469","-0.5733146667480469","2.0192854404449463","2.0192854404449463","2.0192854404449463","-0.6257822513580322","-0.6257822513580322","-0.6257822513580322","-0.6727603077888489","-0.6727603077888489","-0.6727603077888489"
"61","1.9141086339950562","1.9141086339950562","1.9141086339950562","1.9509267807006836","1.9509267807006836","1.9509267807006836","3.0410900115966797","3.0410900115966797","3.0410900115966797","-0.5249832272529602","-0.5249832272529602","-0.5249832272529602","1.9537464380264282","1.9537464380264282","1.9537464380264282","-0.607302725315094","-0.607302725315094","-0.607302725315094","-0.6325124502182007","-0.6325124502182007","-0.6325124502182007"
"62","2.0203986167907715","2.0203986167907715","2.0203986167907715","2.1434133052825928","2.1434133052825928","2.1434133052825928","3.189544916152954","3.189544916152954","3.189544916152954","-0.5650806427001953","-0.5650806427001953","-0.5650806427001953","2.0842151641845703","2.0842151641845703","2.0842151641845703","-0.6238548755645752","-0.6238548755645752","-0.6238548755645752","-0.6487390995025635","-0.6487390995025635","-0.6487390995025635"
"63","2.00673246383667","2.00673246383667","2.00673246383667","2.0961475372314453","2.0961475372314453","2.0961475372314453","3.2255465984344482","3.2255465984344482","3.2255465984344482","-0.5599795579910278","-0.5599795579910278","-0.5599795579910278","2.0558595657348633","2.0558595657348633","2.0558595657348633","-0.6280295848846436","-0.6280295848846436","-0.6280295848846436","-0.6558648347854614","-0.6558648347854614","-0.6558648347854614"
"64","1.6254346370697021","1.6254346370697021","1.6254346370697021","1.7992260456085205","1.7992260456085205","1.7992260456085205","2.5019168853759766","2.5019168853759766","2.5019168853759766","-0.5512399673461914","-0.5512399673461914","-0.5512399673461914","1.6968090534210205","1.6968090534210205","1.6968090534210205","-0.6168262958526611","-0.6168262958526611","-0.6168262958526611","-0.6521347165107727","-0.6521347165107727","-0.6521347165107727"
"65","1.9228761196136475","1.9228761196136475","1.9228761196136475","2.043886184692383","2.043886184692383","2.043886184692383","2.87589955329895","2.87589955329895","2.87589955329895","-0.5748876929283142","-0.5748876929283142","-0.5748876929283142","2.019834041595459","2.019834041595459","2.019834041595459","-0.6797531247138977","-0.6797531247138977","-0.6797531247138977","-0.7074614763259888","-0.7074614763259888","-0.7074614763259888"
"66","1.7077709436416626","1.7077709436416626","1.7077709436416626","1.7815134525299072","1.7815134525299072","1.7815134525299072","2.7350118160247803","2.7350118160247803","2.7350118160247803","-0.7207655906677246","-0.7207655906677246","-0.7207655906677246","1.7504669427871704","1.7504669427871704","1.7504669427871704","-0.8459590673446655","-0.8459590673446655","-0.8459590673446655","-0.8734556436538696","-0.8734556436538696","-0.8734556436538696"
"67","1.6787042617797852","1.6787042617797852","1.6787042617797852","1.8026485443115234","1.8026485443115234","1.8026485443115234","2.4868948459625244","2.4868948459625244","2.4868948459625244","-0.6378340125083923","-0.6378340125083923","-0.6378340125083923","1.7094471454620361","1.7094471454620361","1.7094471454620361","-0.703121542930603","-0.703121542930603","-0.703121542930603","-0.7252556085586548","-0.7252556085586548","-0.7252556085586548"
"68","1.9516143798828125","1.9516143798828125","1.9516143798828125","2.062406539916992","2.062406539916992","2.062406539916992","2.628787040710449","2.628787040710449","2.628787040710449","-0.6347198486328125","-0.6347198486328125","-0.6347198486328125","2.014949321746826","2.014949321746826","2.014949321746826","-0.7178327441215515","-0.7178327441215515","-0.7178327441215515","-0.7586637735366821","-0.7586637735366821","-0.7586637735366821"
"69","1.7397574186325073","1.7397574186325073","1.7397574186325073","1.7307536602020264","1.7307536602020264","1.7307536602020264","2.5885915756225586","2.5885915756225586","2.5885915756225586","-0.5838451385498047","-0.5838451385498047","-0.5838451385498047","1.706063985824585","1.706063985824585","1.706063985824585","-0.6501659154891968","-0.6501659154891968","-0.6501659154891968","-0.6895115375518799","-0.6895115375518799","-0.6895115375518799"
"70","2.094757556915283","2.094757556915283","2.094757556915283","1.9722404479980469","1.9722404479980469","1.9722404479980469","3.113266944885254","3.113266944885254","3.113266944885254","-0.48823273181915283","-0.48823273181915283","-0.48823273181915283","1.9678540229797363","1.9678540229797363","1.9678540229797363","-0.5429625511169434","-0.5429625511169434","-0.5429625511169434","-0.5700858235359192","-0.5700858235359192","-0.5700858235359192"
"71","1.7280335426330566","1.7280335426330566","1.7280335426330566","1.6777957677841187","1.6777957677841187","1.6777957677841187","2.558450937271118","2.558450937271118","2.558450937271118","-0.5501776337623596","-0.5501776337623596","-0.5501776337623596","1.6841466426849365","1.6841466426849365","1.6841466426849365","-0.6400123238563538","-0.6400123238563538","-0.6400123238563538","-0.6559829115867615","-0.6559829115867615","-0.6559829115867615"
"72","1.389085054397583","1.389085054397583","1.389085054397583","1.4261445999145508","1.4261445999145508","1.4261445999145508","2.018075466156006","2.018075466156006","2.018075466156006","-0.4849822521209717","-0.4849822521209717","-0.4849822521209717","1.377872109413147","1.377872109413147","1.377872109413147","-0.6057366728782654","-0.6057366728782654","-0.6057366728782654","-0.6214002370834351","-0.6214002370834351","-0.6214002370834351"
"73","1.8452526330947876","1.8452526330947876","1.8452526330947876","1.9028635025024414","1.9028635025024414","1.9028635025024414","2.9386837482452393","2.9386837482452393","2.9386837482452393","-0.5676093101501465","-0.5676093101501465","-0.5676093101501465","1.867074728012085","1.867074728012085","1.867074728012085","-0.6516163349151611","-0.6516163349151611","-0.6516163349151611","-0.6811622381210327","-0.6811622381210327","-0.6811622381210327"
"74","1.5419769287109375","1.5419769287109375","1.5419769287109375","1.6465904712677002","1.6465904712677002","1.6465904712677002","2.174109935760498","2.174109935760498","2.174109935760498","-0.7470757365226746","-0.7470757365226746","-0.7470757365226746","1.6054468154907227","1.6054468154907227","1.6054468154907227","-0.8489634990692139","-0.8489634990692139","-0.8489634990692139","-0.8663442134857178","-0.8663442134857178","-0.8663442134857178"
"75","1.7625653743743896","1.7625653743743896","1.7625653743743896","1.8568134307861328","1.8568134307861328","1.8568134307861328","2.3614962100982666","2.3614962100982666","2.3614962100982666","-0.47267961502075195","-0.47267961502075195","-0.47267961502075195","1.8087584972381592","1.8087584972381592","1.8087584972381592","-0.5381838083267212","-0.5381838083267212","-0.5381838083267212","-0.554649293422699","-0.554649293422699","-0.554649293422699"
"76","1.463602900505066","1.463602900505066","1.463602900505066","1.629683494567871","1.629683494567871","1.629683494567871","2.0248708724975586","2.0248708724975586","2.0248708724975586","-0.7781833410263062","-0.7781833410263062","-0.7781833410263062","1.5498919486999512","1.5498919486999512","1.5498919486999512","-0.8612979650497437","-0.8612979650497437","-0.8612979650497437","-0.8764408826828003","-0.8764408826828003","-0.8764408826828003"
"77","1.5830975770950317","1.5830975770950317","1.5830975770950317","1.7776646614074707","1.7776646614074707","1.7776646614074707","2.0238747596740723","2.0238747596740723","2.0238747596740723","-0.8563036322593689","-0.8563036322593689","-0.8563036322593689","1.6482185125350952","1.6482185125350952","1.6482185125350952","-0.9614303112030029","-0.9614303112030029","-0.9614303112030029","-0.9908009767532349","-0.9908009767532349","-0.9908009767532349"
"78","1.6737747192382812","1.6737747192382812","1.6737747192382812","1.8226702213287354","1.8226702213287354","1.8226702213287354","2.0950794219970703","2.0950794219970703","2.0950794219970703","-0.6662107706069946","-0.6662107706069946","-0.6662107706069946","1.7484337091445923","1.7484337091445923","1.7484337091445923","-0.742977499961853","-0.742977499961853","-0.742977499961853","-0.7615308165550232","-0.7615308165550232","-0.7615308165550232"
"79","1.5803911685943604","1.5803911685943604","1.5803911685943604","1.6807425022125244","1.6807425022125244","1.6807425022125244","1.9926323890686035","1.9926323890686035","1.9926323890686035","-0.6030265092849731","-0.6030265092849731","-0.6030265092849731","1.6080899238586426","1.6080899238586426","1.6080899238586426","-0.7089583873748779","-0.7089583873748779","-0.7089583873748779","-0.7214101552963257","-0.7214101552963257","-0.7214101552963257"
"80","1.5268020629882812","1.5268020629882812","1.5268020629882812","1.5772889852523804","1.5772889852523804","1.5772889852523804","1.9913480281829834","1.9913480281829834","1.9913480281829834","-0.606419563293457","-0.606419563293457","-0.606419563293457","1.5279145240783691","1.5279145240783691","1.5279145240783691","-0.6889818906784058","-0.6889818906784058","-0.6889818906784058","-0.703822135925293","-0.703822135925293","-0.703822135925293"
"81","1.7764241695404053","1.7764241695404053","1.7764241695404053","1.8706681728363037","1.8706681728363037","1.8706681728363037","2.1239774227142334","2.1239774227142334","2.1239774227142334","-0.5729385614395142","-0.5729385614395142","-0.5729385614395142","1.8366647958755493","1.8366647958755493","1.8366647958755493","-0.6660183072090149","-0.6660183072090149","-0.6660183072090149","-0.6832320690155029","-0.6832320690155029","-0.6832320690155029"
"82","1.6225093603134155","1.6225093603134155","1.6225093603134155","1.6753073930740356","1.6753073930740356","1.6753073930740356","1.9654279947280884","1.9654279947280884","1.9654279947280884","-0.5113771557807922","-0.5113771557807922","-0.5113771557807922","1.6293245553970337","1.6293245553970337","1.6293245553970337","-0.6084262728691101","-0.6084262728691101","-0.6084262728691101","-0.6264451742172241","-0.6264451742172241","-0.6264451742172241"
"83","1.8388285636901855","1.8388285636901855","1.8388285636901855","1.955661416053772","1.955661416053772","1.955661416053772","2.2466793060302734","2.2466793060302734","2.2466793060302734","-0.7533701062202454","-0.7533701062202454","-0.7533701062202454","1.8862521648406982","1.8862521648406982","1.8862521648406982","-0.8270446062088013","-0.8270446062088013","-0.8270446062088013","-0.8411278128623962","-0.8411278128623962","-0.8411278128623962"
"84","1.7633721828460693","1.7633721828460693","1.7633721828460693","1.7575842142105103","1.7575842142105103","1.7575842142105103","2.1435177326202393","2.1435177326202393","2.1435177326202393","-0.6281531453132629","-0.6281531453132629","-0.6281531453132629","1.7574759721755981","1.7574759721755981","1.7574759721755981","-0.7602380514144897","-0.7602380514144897","-0.7602380514144897","-0.7785611152648926","-0.7785611152648926","-0.7785611152648926"
"85","1.8177127838134766","1.8177127838134766","1.8177127838134766","1.8372443914413452","1.8372443914413452","1.8372443914413452","2.245337724685669","2.245337724685669","2.245337724685669","-0.6437580585479736","-0.6437580585479736","-0.6437580585479736","1.8542506694793701","1.8542506694793701","1.8542506694793701","-0.7338614463806152","-0.7338614463806152","-0.7338614463806152","-0.7533900141716003","-0.7533900141716003","-0.7533900141716003"
"86","1.7557181119918823","1.7557181119918823","1.7557181119918823","1.6826303005218506","1.6826303005218506","1.6826303005218506","2.222806215286255","2.222806215286255","2.222806215286255","-0.5146565437316895","-0.5146565437316895","-0.5146565437316895","1.7553293704986572","1.7553293704986572","1.7553293704986572","-0.5771691799163818","-0.5771691799163818","-0.5771691799163818","-0.5930408239364624","-0.5930408239364624","-0.5930408239364624"
"87","1.5177459716796875","1.5177459716796875","1.5177459716796875","1.5909397602081299","1.5909397602081299","1.5909397602081299","1.9025135040283203","1.9025135040283203","1.9025135040283203","-0.5476961731910706","-0.5476961731910706","-0.5476961731910706","1.5540294647216797","1.5540294647216797","1.5540294647216797","-0.631198525428772","-0.631198525428772","-0.631198525428772","-0.6442416906356812","-0.6442416906356812","-0.6442416906356812"
"88","1.7236700057983398","1.7236700057983398","1.7236700057983398","1.7852783203125","1.7852783203125","1.7852783203125","2.1499135494232178","2.1499135494232178","2.1499135494232178","-0.44373244047164917","-0.44373244047164917","-0.44373244047164917","1.766479730606079","1.766479730606079","1.766479730606079","-0.5203243494033813","-0.5203243494033813","-0.5203243494033813","-0.5440388917922974","-0.5440388917922974","-0.5440388917922974"
"89","1.745079517364502","1.745079517364502","1.745079517364502","1.9015191793441772","1.9015191793441772","1.9015191793441772","2.157140016555786","2.157140016555786","2.157140016555786","-0.7220669984817505","-0.7220669984817505","-0.7220669984817505","1.8730549812316895","1.8730549812316895","1.8730549812316895","-0.7930800914764404","-0.7930800914764404","-0.7930800914764404","-0.8111687302589417","-0.8111687302589417","-0.8111687302589417"
"90","1.4819915294647217","1.4819915294647217","1.4819915294647217","1.5054389238357544","1.5054389238357544","1.5054389238357544","1.9850060939788818","1.9850060939788818","1.9850060939788818","-0.4713677167892456","-0.4713677167892456","-0.4713677167892456","1.5458862781524658","1.5458862781524658","1.5458862781524658","-0.5565189123153687","-0.5565189123153687","-0.5565189123153687","-0.5714030861854553","-0.5714030861854553","-0.5714030861854553"
"91","1.6573684215545654","1.6573684215545654","1.6573684215545654","1.7384544610977173","1.7384544610977173","1.7384544610977173","2.1062192916870117","2.1062192916870117","2.1062192916870117","-0.6199421286582947","-0.6199421286582947","-0.6199421286582947","1.703264832496643","1.703264832496643","1.703264832496643","-0.7073337435722351","-0.7073337435722351","-0.7073337435722351","-0.7248027920722961","-0.7248027920722961","-0.7248027920722961"
"92","1.4542503356933594","1.4542503356933594","1.4542503356933594","1.6003458499908447","1.6003458499908447","1.6003458499908447","1.802298903465271","1.802298903465271","1.802298903465271","-0.6234515309333801","-0.6234515309333801","-0.6234515309333801","1.524758219718933","1.524758219718933","1.524758219718933","-0.6828697919845581","-0.6828697919845581","-0.6828697919845581","-0.7255192399024963","-0.7255192399024963","-0.7255192399024963"
"93","1.7536041736602783","1.7536041736602783","1.7536041736602783","1.8161015510559082","1.8161015510559082","1.8161015510559082","2.2559001445770264","2.2559001445770264","2.2559001445770264","-0.5446094274520874","-0.5446094274520874","-0.5446094274520874","1.7735280990600586","1.7735280990600586","1.7735280990600586","-0.6086542010307312","-0.6086542010307312","-0.6086542010307312","-0.6579896807670593","-0.6579896807670593","-0.6579896807670593"
"94","1.4271639585494995","1.4271639585494995","1.4271639585494995","1.567734718322754","1.567734718322754","1.567734718322754","1.7957710027694702","1.7957710027694702","1.7957710027694702","-0.5717991590499878","-0.5717991590499878","-0.5717991590499878","1.469948649406433","1.469948649406433","1.469948649406433","-0.6603124141693115","-0.6603124141693115","-0.6603124141693115","-0.6832822561264038","-0.6832822561264038","-0.6832822561264038"
"95","1.6386454105377197","1.6386454105377197","1.6386454105377197","1.8425871133804321","1.8425871133804321","1.8425871133804321","1.9623037576675415","1.9623037576675415","1.9623037576675415","-0.5978381633758545","-0.5978381633758545","-0.5978381633758545","1.7636104822158813","1.7636104822158813","1.7636104822158813","-0.684412956237793","-0.684412956237793","-0.684412956237793","-0.7022620439529419","-0.7022620439529419","-0.7022620439529419"
"96","1.486085295677185","1.486085295677185","1.486085295677185","1.5905792713165283","1.5905792713165283","1.5905792713165283","1.9174777269363403","1.9174777269363403","1.9174777269363403","-0.7570245862007141","-0.7570245862007141","-0.7570245862007141","1.5395056009292603","1.5395056009292603","1.5395056009292603","-0.8207980394363403","-0.8207980394363403","-0.8207980394363403","-0.8573673963546753","-0.8573673963546753","-0.8573673963546753"
"97","1.4766690731048584","1.4766690731048584","1.4766690731048584","1.5785624980926514","1.5785624980926514","1.5785624980926514","1.8209588527679443","1.8209588527679443","1.8209588527679443","-0.6936967372894287","-0.6936967372894287","-0.6936967372894287","1.5106046199798584","1.5106046199798584","1.5106046199798584","-0.7667557001113892","-0.7667557001113892","-0.7667557001113892","-0.793049693107605","-0.793049693107605","-0.793049693107605"
"98","1.4010589122772217","1.4010589122772217","1.4010589122772217","1.4616516828536987","1.4616516828536987","1.4616516828536987","1.7748723030090332","1.7748723030090332","1.7748723030090332","-0.5051095485687256","-0.5051095485687256","-0.5051095485687256","1.3924802541732788","1.3924802541732788","1.3924802541732788","-0.5746976137161255","-0.5746976137161255","-0.5746976137161255","-0.5878346562385559","-0.5878346562385559","-0.5878346562385559"
"99","1.4433826208114624","1.4433826208114624","1.4433826208114624","1.673977255821228","1.673977255821228","1.673977255821228","1.7734713554382324","1.7734713554382324","1.7734713554382324","-0.813101589679718","-0.813101589679718","-0.813101589679718","1.548758864402771","1.548758864402771","1.548758864402771","-0.9047998189926147","-0.9047998189926147","-0.9047998189926147","-0.943910539150238","-0.943910539150238","-0.943910539150238"
